NREGION;CODIGO;NNROVIV;NHOGAR;PONDERA;C1_P01;C1_P02;C1_P03;C1_P04;C1_P05;C1_P06;C1_P07;C1_P08;C1_P09;C1_P10;C1_P11;C1_P12;C1_P13;DefMaterial_Paredes;DefMaterial_Pisos;DefGas;CantPob_0_17;CantPob_5_17;Act_5_17;ClimaEduHogar;Hog_AUH;Hog_AyudasProgSoc
40;57826;1;1;335;1;2;2;8;8;1;1;3;1;1;2;1;1;1;0;1;0;0; ; ; ; 
40;57828;1;1;272;1;2;1;5;5;1;1;3;1;1;2;1;1;1;0;1;0;0; ; ; ; 
40;57829;1;1;428;1;2;1;4;4;1;1;3;1;1;2;1;1;1;0;1;0;0; ; ; ; 
40;57837;1;1;29;2;1;1;2;2;1;1;3;1;1;1;1;1;0;0;1;0;0; ; ; ; 
40;57839;1;1;125;1;1;1;3;3;1;1;3;1;1;1;1;1;0;0;1;3;3;0;1;2;1
40;57840;1;1;78;1;1;1;2;2;1;1;3;1;1;1;1;1;0;0;1;1;1;0;2;2;1
40;57841;1;1;93;1;1;1;2;2;1;1;3;1;1;1;1;1;0;0;1;2;2;0;1;2;1
40;57842;1;1;85;1;1;1;2;2;1;1;3;1;1;1;1;2;0;0;1;2;2;0;2;2;1
40;57844;1;1;143;1;1;1;2;2;1;1;3;1;1;2;1;1;0;0;1;0;0; ; ; ; 
40;57845;1;1;163;1;1;2;1;1;1;1;3;1;1;2;1;1;0;0;1;1;1;0;3;1;1
40;57846;1;1;160;1;1;1;3;3;1;1;3;1;1;2;1;1;0;0;1;1;1;0;1;1;2
40;57847;1;1;231;1;1;1;3;3;1;1;3;1;1;2;1;1;0;0;1;3;1;0;1;1;1
40;57848;1;1;254;1;1;2;3;3;1;1;3;1;1;2;1;1;0;0;1;1;1;0;1;2;2
40;57850;1;1;326;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
40;57851;1;1;285;2;1;1;1;1;1;1;1;1;1;1;1;5;0;0;0;0;0; ; ; ; 
40;57852;1;1;368;1;1;1;6;6;1;1;1;1;1;1;1;1;0;0;0;2;2;1;3;2;2
40;57854;1;1;301;1;1;1;3;3;1;1;1;1;1;1;1;3;0;0;0;1;0; ;2;1;2
40;57855;1;1;351;1;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;1;0; ;2;2;2
40;57856;1;1;323;1;1;1;3;3;1;1;3;1;1;1;1;1;0;0;1;1;1;0;2;2;1
40;57857;1;1;318;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;1;0; ;2;2;2
40;57860;1;1;41;1;1;1;3;3;1;1;3;1;1;1;1;1;0;0;1;0;0; ; ; ; 
40;57862;1;1;44;1;1;1;3;3;1;1;3;1;1;1;1;1;0;0;1;0;0; ; ; ; 
40;57863;1;1;40;1;1;1;3;3;1;1;3;1;1;1;1;1;0;0;1;0;0; ; ; ; 
40;57865;1;1;39;1;1;1;3;3;1;1;3;1;1;1;1;1;0;0;1;0;0; ; ; ; 
40;57869;1;1;435;1;1;1;6;6;1;1;1;1;1;1;1;1;0;0;0;1;1;0;2;2;2
40;57880;1;1;78;1;1;1;2;2;1;1;3;1;1;1;1;1;0;0;1;1;1;0;2;2;1
40;57881;1;1;207;1;1;2;4;4;1;1;3;1;1;2;1;1;0;0;1;2;2;0;1;2;2
40;57882;1;1;707;1;1;1;3;3;1;1;3;1;1;2;1;1;0;0;1;0;0; ; ; ; 
40;57883;1;1;218;1;1;1;3;3;1;1;3;1;1;2;1;1;0;0;1;1;1;0;2;2;2
40;57887;1;1;510;1;1;2;1;1;2;1;3;1;3;3;1;3;0;0;1;0;0; ; ; ; 
40;57889;1;1;206;1;1;1;4;4;1;1;3;1;1;2;1;1;0;0;1;4;3;0;1;1;2
40;57892;1;1;172;1;1;1;4;4;1;1;3;1;1;2;1;1;0;0;1;1;1;0;1;2;2
40;57893;1;1;586;1;1;2;2;2;2;1;3;1;2;2;1;5;0;0;1;0;0; ; ; ; 
40;57894;1;1;171;1;1;1;4;4;1;1;3;1;1;2;1;1;0;0;1;3;1;0;1;2;2
40;57900;1;1;105;1;1;1;2;2;1;1;3;1;1;1;1;1;0;0;1;2;1;0;1;2;1
40;57901;1;1;97;1;1;1;3;3;1;1;3;1;1;1;1;1;0;0;1;1;1;1;1;2;1
40;57902;1;1;88;1;1;1;2;2;1;1;3;1;1;1;1;1;0;0;1;0;0; ; ; ; 
40;57903;1;1;68;1;1;1;3;3;1;1;3;1;1;1;1;1;0;0;1;1;0; ;2;2;1
40;57904;1;1;77;1;1;1;2;2;1;1;3;1;1;1;1;1;0;0;1;0;0; ; ; ; 
40;57932;1;1;136;1;1;2;4;4;1;1;1;1;3;3;1;1;0;0;0;1;0; ;1;2;1
40;57933;1;1;45;1;1;1;4;4;1;1;3;1;1;1;1;1;0;0;1;1;1;0;2;2;2
40;57935;1;1;43;1;1;1;3;3;1;1;3;1;1;1;1;1;0;0;1;0;0; ; ; ; 
40;57936;1;1;54;1;1;1;3;3;1;1;3;1;1;1;1;3;0;0;1;1;1;0;3;2;1
40;57937;1;1;69;1;1;1;3;3;1;1;3;1;1;1;1;1;0;0;1;1;1;0;1;2;1
40;57941;1;1;310;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;1;1;0;2;1;2
40;57944;1;1;91;1;1;1;4;4;1;1;2;1;1;1;1;1;0;0;1;1;1;0;2;2;2
40;57948;1;1;64;1;1;1;4;4;1;1;3;1;1;1;1;1;0;0;1;1;1;0;2;2;2
40;57949;1;1;87;1;1;1;3;3;1;1;3;1;1;1;1;1;0;0;1;2;1;0;2;2;2
40;57950;1;7;664;2;1;1;2;2;1;1;1;1;1;1;1;5;0;0;0;2;1;0;2;2;2
40;57951;1;1;65;1;1;1;4;4;1;1;2;1;1;1;1;1;0;0;1;1;1;0;2;2;2
40;57952;1;1;276;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
40;57953;1;1;350;2;1;2;4;4;1;1;3;1;2;1;1;1;0;0;1;2;2;0;1;2;1
40;57954;1;1;72;1;1;1;3;3;1;1;3;1;1;1;1;1;0;0;1;1;1;0;2;2;2
40;57955;1;1;638;2;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
40;57957;1;1;303;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
40;57958;1;1;307;1;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;1;0; ;1;2;2
40;57973;1;1;303;2;1;2;1;1;2;1;3;1;1;3;1;2;0;0;1;1;0; ;1;2;2
40;57977;1;1;301;1;1;1;5;5;1;1;3;1;1;2;1;1;0;0;1;1;1;0;1;2;1
40;57988;1;1;56;1;1;1;4;4;1;1;3;1;1;1;1;1;0;0;1;0;0; ; ; ; 
40;57989;1;1;51;1;1;1;4;4;1;1;3;1;1;1;1;1;0;0;1;0;0; ; ; ; 
40;57990;1;1;47;1;1;1;5;5;1;1;3;1;1;1;1;1;0;0;1;0;0; ; ; ; 
40;57991;1;1;63;1;1;1;3;3;1;1;3;1;1;1;1;1;0;0;1;1;1;0;2;2;2
40;57992;1;1;89;1;1;1;3;3;1;1;3;1;1;1;1;1;0;0;1;2;2;0;2;2;1
40;57995;1;1;93;1;1;1;5;5;1;1;3;1;1;1;1;1;0;0;1;3;1;0;1;2;2
40;57996;1;1;663;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;2;1;0;2;1;1
40;57997;1;1;115;1;1;1;5;5;1;1;3;1;1;1;1;1;0;0;1;4;4;0;1;2;2
40;57998;1;1;438;1;1;1;2;2;1;1;1;1;1;2;1;1;0;0;0;1;1;0;2;2;2
40;57999;1;1;443;1;1;2;2;2;1;1;3;1;1;1;1;1;0;0;1;5;4;0;1;2;1
40;58000;1;1;489;1;1;2;2;2;1;1;1;1;1;1;1;1;0;0;0;1;1;0;1;2;2
40;58001;1;1;314;1;1;1;2;2;1;1;3;1;1;1;1;2;0;0;1;2;1;0;1;1;1
40;58016;1;1;430;1;1;1;2;2;1;1;1;1;1;2;1;1;0;0;0;2;1;0;2;2;2
40;58017;1;1;460;1;1;2;2;2;1;1;3;1;1;3;1;1;0;0;1;2;1;0;2;2;2
40;58019;1;1;467;1;1;2;2;2;1;1;3;1;1;3;1;1;0;0;1;2;2;1;1;2;1
40;58049;1;1;308;1;1;2;3;3;1;1;3;1;2;3;1;1;0;0;1;2;2;0;1;1;1
40;58050;1;1;55;1;1;1;2;2;1;1;3;1;1;1;1;5;0;0;1;1;1;0;1;2;1
40;58054;1;1;64;1;1;1;3;3;1;1;3;1;1;1;1;1;0;0;1;3;3;0;1;2;1
40;58059;1;1;336;1;1;1;2;2;1;1;3;1;1;3;1;1;0;0;1;4;3;1;1;1;1
40;58063;1;1;61;1;1;1;2;2;1;1;3;1;1;1;1;1;0;0;1;0;0; ; ; ; 
40;58064;1;1;53;1;1;1;3;3;1;1;3;1;1;1;1;3;0;0;1;0;0; ; ; ; 
40;58065;1;1;90;1;1;1;3;3;1;1;3;1;1;1;1;5;0;0;1;2;0; ;1;1;1
40;58082;1;1;73;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;2;1;0;2;2;2
40;58083;1;1;251;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;1;1;0;3;2;2
40;58085;1;1;95;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;3;3;0;2;2;2
40;58086;1;1;463;1;1;2;2;2;1;1;3;1;3;2;9;2;0;0;1;2;0; ;1;1;1
40;58088;1;1;73;1;1;1;2;2;1;1;3;1;1;1;1;1;0;0;1;5;5;1;1;2;1
40;58094;1;1;538;1;1;2;3;3;1;1;3;1;2;2;1;1;0;0;1;5;5;1;1;1;2
40;58100;1;1;83;1;1;1;4;4;1;1;3;1;1;1;1;1;0;0;1;1;1;0;3;2;1
40;58106;1;1;75;1;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
40;58111;1;1;208;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;1;1;0;1;1;1
40;58120;1;1;539;2;2;1;2;2;1;1;1;1;1;1;1;3;1;0;0;1;1;0;3;2;2
40;58122;1;1;173;1;1;1;2;2;1;1;3;1;1;1;1;1;0;0;1;2;2;0;1;2;1
40;58123;1;1;185;1;1;1;2;2;1;1;3;1;1;1;1;1;0;0;1;1;1;1;2;2;1
40;58158;1;1;312;1;3;2;2;2;1;1;3;1;2;3;1;1;1;0;1;6;3;1;1;1;2
40;58165;1;1;1224;1;1;1;3;3;1;1;3;1;2;3;1;1;0;0;1;0;0; ; ; ; 
40;58166;1;1;181;1;1;2;2;2;1;1;3;1;1;1;1;1;0;0;1;2;1;0;2;2;2
40;58167;1;1;359;1;1;2;4;4;1;1;3;1;1;3;1;1;0;0;1;3;3;0;3;2;2
40;58169;1;1;130;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;3;3;1;2;1;1
40;58170;1;1;684;1;1;1;4;4;1;1;3;1;2;3;1;1;0;0;1;2;0; ;2;2;2
40;58173;1;1;489;1;1;1;4;4;2;1;3;1;2;3;1;1;0;0;1;3;2;0;1;2;2
40;58174;1;1;614;1;1;1;3;3;1;1;3;1;2;3;1;1;0;0;1;0;0; ; ; ; 
40;58176;1;1;1369;1;1;1;3;3;2;1;3;1;2;3;1;1;0;0;1;1;1;0;2;2;2
40;58177;1;1;684;1;1;1;4;4;1;1;3;1;2;3;1;1;0;0;1;1;1;0;1;2;2
40;58190;1;1;558;1;1;2;2;2;1;1;3;1;1;2;1;1;0;0;1;1;1;0;1;2;1
40;58208;1;1;400;1;1;1;5;5;2;1;3;1;2;3;1;1;0;0;1;5;5;0;1;2;2
40;58226;1;1;584;1;1;2;3;3;2;1;3;1;2;3;1;1;0;0;1;1;1;0;1;1;2
40;58227;1;1;424;1;1;2;3;3;2;1;3;1;2;3;1;5;0;0;1;5;5;0;1;1;2
40;58228;1;1;258;1;1;2;2;2;1;1;3;1;1;1;1;5;0;0;1;1;1;0;1;2;2
40;58251;1;1;317;1;1;2;2;2;1;1;1;1;1;1;1;1;0;0;0;3;1;0;1;1;2
40;58256;1;1;431;1;1;2;3;3;1;1;3;1;2;2;1;1;0;0;1;2;1;0;1;2;2
40;58257;1;1;303;1;1;2;3;3;1;1;3;1;1;2;1;1;0;0;1;0;0; ; ; ; 
40;58259;1;1;352;1;1;3;1;1;2;1;3;1;3;3;1;1;0;1;1;1;1;1;1;2;2
40;58260;1;1;321;9;1;1;3;2;2;1;4;1;3;3;1;6;0;0;1;3;3;0;1;2;1
40;58266;1;1;504;1;1;1;2;2;1;1;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
40;58267;1;1;565;1;1;2;3;3;2;1;3;1;1;1;1;1;0;0;1;3;2;1;1;1;1
40;58268;1;1;548;1;3;1;2;2;1;1;3;1;1;2;1;2;1;0;1;1;1;0;2;1;2
40;58269;1;1;588;1;1;2;1;1;1;1;3;1;2;2;1;2;0;0;1;3;1;0;1;1;2
40;58270;1;1;546;1;1;1;4;4;1;1;3;1;1;2;1;1;0;0;1;2;2;1;1;2;1
40;58271;1;1;672;1;3;2;2;2;1;1;3;1;1;2;1;1;1;0;1;4;3;1;1;1;1
40;58272;1;1;241;1;1;3;2;2;1;1;3;1;1;1;1;1;0;1;1;0;0; ; ; ; 
40;58274;1;1;218;2;1;2;2;2;1;1;1;1;1;1;1;5;0;0;0;3;2;0;1;1;2
40;58276;1;1;175;1;1;3;2;2;1;1;3;1;1;1;1;5;0;1;1;3;3;1;1;1;2
40;58281;1;1;212;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
40;58282;1;1;221;1;1;1;5;5;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
40;58283;1;1;378;2;1;1;2;2;1;1;3;1;1;2;1;3;0;0;1;0;0; ; ; ; 
40;58284;1;1;229;1;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
40;58285;1;1;378;1;1;1;2;2;1;1;3;1;1;2;1;1;0;0;1;0;0; ; ; ; 
40;58286;1;1;229;2;1;1;3;3;1;1;1;1;1;1;1;5;0;0;0;0;0; ; ; ; 
40;58287;1;1;366;2;1;1;1;1;1;1;3;1;1;3;1;1;0;0;1;0;0; ; ; ; 
40;58289;1;1;353;1;1;1;2;2;1;1;3;1;1;2;1;1;0;0;1;0;0; ; ; ; 
40;58290;1;1;252;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
40;58291;1;1;466;1;1;1;3;3;1;1;3;1;2;2;1;5;0;0;1;4;2;1;1;1;1
40;58292;1;1;252;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
40;58293;1;1;260;1;1;2;2;2;1;1;3;1;1;1;1;1;0;0;1;0;0; ; ; ; 
40;58294;1;1;239;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;1;1;0;2;2;2
40;58295;1;1;361;1;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;5;3;1;1;1;2
40;58296;1;1;381;1;1;2;2;2;1;1;3;1;1;2;1;1;0;0;1;0;0; ; ; ; 
40;58297;1;1;391;1;1;2;2;2;1;1;3;1;1;2;1;1;0;0;1;0;0; ; ; ; 
40;58298;1;1;390;1;1;1;2;2;1;1;3;1;1;2;1;1;0;0;1;0;0; ; ; ; 
40;58299;1;1;375;1;1;3;1;1;2;1;4;1;3;3;1;1;0;1;1;0;0; ; ; ; 
40;58300;1;1;423;1;3;2;2;2;2;1;3;1;1;2;1;1;1;0;1;2;1;0;1;2;2
40;58301;1;1;438;1;1;1;2;2;1;1;3;1;1;2;1;1;0;0;1;2;1;0;1;1;2
40;58302;1;1;406;1;1;1;3;3;1;1;3;1;1;2;1;1;0;0;1;2;1;0;1;2;1
40;58303;1;1;417;1;1;1;3;3;1;1;3;1;1;2;1;1;0;0;1;1;1;0;1;2;2
40;58314;1;1;412;1;1;1;3;3;1;1;3;1;1;1;1;1;0;0;1;0;0; ; ; ; 
40;58317;1;1;390;1;1;1;5;5;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
40;58318;1;1;387;1;1;1;5;5;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
40;58320;1;1;572;1;1;1;5;5;1;1;1;1;1;1;1;1;0;0;0;2;2;0;2;2;2
40;58324;1;1;387;1;1;1;5;5;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
40;58325;1;1;390;1;1;1;5;5;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
40;58331;1;1;565;1;1;1;2;2;1;1;3;1;1;2;2;1;0;0;1;0;0; ; ; ; 
40;58332;1;1;585;9;1;1;4;1;1;1;3;1;1;2;2;1;0;0;1;0;0; ; ; ; 
40;58333;1;2;593;1;1;1;4;1;1;1;3;1;1;2;2;1;0;0;1;2;1;0;1;1;1
40;58335;1;1;628;1;1;1;3;3;1;1;3;1;1;2;1;1;0;0;1;1;1;0;1;2;2
40;58336;1;1;527;1;1;1;3;3;1;1;3;1;1;2;2;2;0;0;1;0;0; ; ; ; 
40;58337;1;1;534;1;1;2;3;3;1;1;3;1;1;2;1;2;0;0;1;2;2;1;1;2;2
40;58338;1;1;579;1;1;1;2;2;1;1;3;2; ; ; ;2;0;0;1;3;3;0;1;2;2
40;58339;1;1;182;1;1;1;5;5;1;1;3;1;1;1;1;1;0;0;1;2;2;0;1;2;2
40;58340;1;1;504;1;1;1;4;4;1;1;3;1;1;2;1;2;0;0;1;1;1;0;2;2;2
40;58342;1;1;1534;1;1;2;2;2;3;5;3;1;2;2;1;1;0;0;1;2;2;0;1;2;2
40;58343;1;1;601;1;1;2;5;5;1;1;2;1;1;2;1;2;0;0;1;2;0; ;1;2;2
40;58344;1;1;458;1;1;1;5;5;1;1;3;1;1;2;1;1;0;0;1;3;2;0;1;1;2
40;58345;1;1;239;1;1;1;3;3;1;1;3;1;1;3;1;1;0;0;1;1;0; ;1;1;2
40;58346;1;1;242;1;1;1;3;3;1;1;3;1;1;1;1;1;0;0;1;2;2;0;2;2;2
40;58347;1;1;511;1;1;1;4;4;2;1;3;1;2;3;1;1;0;0;1;3;2;1;1;1;2
40;58349;1;1;308;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;1;1;0;1;2;2
40;58353;1;1;720;2;1;1;3;3;1;1;1;1;1;1;1;3;0;0;0;1;1;1;3;2;2
40;58354;1;1;868;2;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;1;1;0;2;2;2
40;58355;1;1;533;1;1;1;5;5;1;1;1;1;1;1;1;1;0;0;0;1;1;0;2;2;2
40;58356;1;1;139;1;1;2;2;2;1;1;3;1;1;1;1;1;0;0;1;1;1;0;2;1;1
40;58358;1;1;758;1;1;1;3;3;2;1;3;1;2;3;1;1;0;0;1;1;0; ;2;1;2
40;58359;1;1;397;1;1;1;4;4;1;1;3;1;1;2;1;1;0;0;1;2;2;0;2;2;2
40;58360;1;1;221;1;1;2;4;4;2;1;3;1;2;3;1;1;0;0;1;0;0; ; ; ; 
40;58361;1;1;637;1;1;2;2;2;2;1;3;1;2;3;1;1;0;0;1;2;1;0;1;1;2
40;58362;1;1;418;1;1;1;3;3;1;1;3;1;1;2;1;1;0;0;1;1;1;0;2;2;2
40;58363;1;1;370;1;1;2;4;4;1;1;3;1;1;3;1;1;0;0;1;3;3;0;1;1;2
40;58364;1;1;1165;1;1;1;2;2;1;1;3;1;1;1;1;1;0;0;1;3;3;1;2;1;2
40;58365;1;1;381;1;1;1;2;2;1;1;3;1;1;2;1;5;0;0;1;2;1;0;1;2;2
40;58366;1;1;1193;1;1;1;2;2;1;1;3;1;1;2;1;1;0;0;1;2;2;0;2;2;1
40;58368;1;1;370;1;1;2;3;3;2;1;3;1;2;3;1;1;0;0;1;1;1;0;1;2;2
40;58369;1;1;1308;1;1;1;2;2;1;1;3;1;1;2;1;1;0;0;1;1;1;0;2;2;2
40;58370;1;1;715;1;1;1;2;2;1;1;3;1;2;2;1;1;0;0;1;0;0; ; ; ; 
40;58371;1;1;369;1;1;1;3;3;1;1;3;1;2;3;1;1;0;0;1;0;0; ; ; ; 
40;58372;1;1;1816;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;1;1;0;2;2;2
40;58373;1;1;432;9;1;1;5;4;1;1;3;1;1;2;1;1;0;0;1;2;2;0;1;1;2
40;58384;1;7;237;1;1;2;2;2;1;1;3;1;1;1;1;1;0;0;1;2;1;0;1;1;2
40;58385;1;1;299;1;1;2;4;4;1;1;2;1;1;1;1;1;0;0;1;4;3;1;1;1;2
40;58387;1;1;172;9;1;2;3;1;1;1;3;1;1;1;2;1;0;0;1;0;0; ; ; ; 
40;58388;1;2;172;1;1;2;3;2;1;1;3;1;1;1;2;5;0;0;1;1;1;0;2;1;2
40;58389;1;1;167;1;1;1;4;4;1;1;1;1;1;2;1;1;0;0;0;1;1;0;1;1;2
40;58390;1;7;275;9;1;2;4;4;1;1;3;1;1;1;1;1;0;0;1;3;2;0;2;1;2
40;58393;1;1;1592;1;1;1;2;2;1;1;3;1;1;2;1;1;0;0;1;0;0; ; ; ; 
40;58394;1;1;889;1;1;2;2;2;2;1;3;1;2;3;1;1;0;0;1;0;0; ; ; ; 
40;58395;1;1;70;1;1;2;3;3;1;1;3;1;1;2;1;1;0;0;1;6;5;0;1;2;1
40;58397;1;1;262;1;1;2;4;4;1;1;4;1;2;3;1;1;0;0;1;4;4;0;1;1;2
40;58398;1;2;360;1;1;1;5;1;1;1;3;1;1;2;2;1;0;0;1;1;1;0;1;2;2
40;58399;1;1;226;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;3;1;0;1;2;2
40;58400;1;1;594;1;1;2;3;3;1;1;1;1;1;1;1;1;0;0;0;1;1;0;1;2;2
40;58401;1;1;529;1;3;2;2;2;1;1;3;1;1;1;1;5;1;0;1;0;0; ; ; ; 
40;58402;1;1;503;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
40;58405;1;1;131;1;1;1;2;2;1;1;3;1;1;1;1;1;0;0;1;0;0; ; ; ; 
40;58406;1;1;199;9;1;1;6;4;1;1;3;1;1;1;2;1;0;0;1;1;0; ;2;2;2
40;58408;1;1;419;1;1;2;5;5;2;1;3;1;2;3;1;1;0;0;1;0;0; ; ; ; 
40;58410;1;1;308;1;1;2;1;1;1;1;3;1;1;3;1;5;0;0;1;2;1;0;2;1;1
40;58412;1;1;861;1;1;1;2;2;1;1;3;1;2;3;1;1;0;0;1;0;0; ; ; ; 
40;58413;1;1;264;1;1;1;3;3;1;1;3;1;1;2;1;1;0;0;1;2;2;1;1;2;2
40;58414;1;7;1398;1;1;1;2;2;2;1;3;1;2;3;1;1;0;0;1;0;0; ; ; ; 
40;58415;1;2;112;1;1;1;6;2;1;1;3;1;1;1;2;2;0;0;1;2;2;0;2;2;1
40;58416;1;1;304;1;1;1;2;2;1;1;1;1;1;3;1;1;0;0;0;1;1;0;1;1;2
40;58418;1;1;892;1;1;1;3;3;1;1;3;1;1;2;1;1;0;0;1;0;0; ; ; ; 
40;58421;1;1;901;1;1;1;3;3;1;1;3;1;1;2;1;5;0;0;1;0;0; ; ; ; 
40;58423;1;1;265;1;1;1;4;4;1;1;3;1;1;2;1;1;0;0;1;1;0; ;1;2;2
40;58430;1;1;579;1;1;1;4;4;2;3;3;1;2;2;1;1;0;0;1;1;1;1;3;1;2
40;58432;1;1;165;1;1;2;4;4;1;1;1;1;1;1;1;1;0;0;0;2;1;0;2;2;2
40;58438;1;1;432;1;1;1;3;3;1;1;3;1;1;1;1;1;0;0;1;1;1;0;1;1;1
40;58439;1;1;385;1;1;1;3;3;1;1;3;1;1;1;1;3;0;0;1;1;0; ;1;2;2
40;58440;1;1;404;1;1;1;2;2;1;1;3;1;1;1;1;2;0;0;1;2;1;0;2;2;2
40;58441;1;1;416;1;3;1;2;2;1;1;3;1;1;2;1;1;1;0;1;0;0; ; ; ; 
40;58442;1;1;369;1;3;2;2;2;1;1;3;1;1;1;1;1;1;0;1;1;1;1;1;2;2
40;58443;1;1;433;1;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;1;1;1;3;2;2
40;58444;1;1;409;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
40;58445;1;1;451;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;1;1;0;1;1;1
40;58446;1;1;407;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;2;2;0;1;2;2
40;58447;1;1;647;1;1;2;1;1;1;1;4;1;3;3;1;1;0;0;1;5;2;0;1;1;1
40;58448;1;1;520;1;1;1;4;4;1;1;3;1;1;3;1;1;0;0;1;0;0; ; ; ; 
40;58449;1;1;515;1;1;2;1;1;1;1;3;2; ; ; ;1;0;0;1;2;1;0;1;2;2
40;58450;1;1;536;1;1;2;2;2;1;1;3;1;1;3;1;1;0;0;1;2;2;0;1;2;1
40;58451;1;1;570;1;2;2;2;2;1;1;4;1;1;3;1;1;1;0;1;4;4;1;1;2;1
40;58452;1;1;528;1;1;2;1;1;2;1;4;1;2;3;1;1;0;0;1;1;1;0;1;2;2
40;58453;1;1;524;1;3;2;2;2;2;1;3;1;1;3;1;1;1;0;1;0;0; ; ; ; 
40;58454;1;1;577;1;1;1;2;2;1;1;4;1;1;3;1;1;0;0;1;3;3;0;1;2;2
40;58457;1;1;305;1;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;1;0; ;2;2;2
40;58461;1;1;156;1;1;1;3;3;1;1;3;1;1;1;1;3;0;0;1;2;0; ;2;2;2
40;58501;1;1;359;1;1;2;5;5;1;1;1;1;1;3;1;1;0;0;0;5;3;0;1;1;1
40;58502;1;1;316;1;1;1;4;4;1;1;3;1;1;2;1;1;0;0;1;0;0; ; ; ; 
40;58503;1;1;317;1;1;1;3;3;1;1;3;1;1;2;1;1;0;0;1;0;0; ; ; ; 
40;58504;1;1;334;1;1;1;3;3;1;1;3;1;1;2;1;1;0;0;1;0;0; ; ; ; 
40;58508;1;1;693;1;1;1;3;3;1;1;3;1;1;2;1;1;0;0;1;1;1;0;3;2;2
40;58511;1;1;1014;1;1;2;2;2;1;1;3;1;1;1;1;1;0;0;1;0;0; ; ; ; 
40;58512;1;1;302;1;1;1;3;3;1;1;3;1;1;2;1;1;0;0;1;0;0; ; ; ; 
40;58513;1;1;579;1;1;2;2;2;3;4;3;1;2;2;1;1;0;0;1;4;3;0;1;1;2
40;58516;1;1;1643;1;1;2;2;2;1;2;3;1;1;2;1;3;0;0;1;2;2;1;2;2;2
40;58518;1;1;906;1;1;1;2;2;1;2;3;1;1;2;1;1;0;0;1;0;0; ; ; ; 
40;58519;1;1;2021;1;1;1;2;2;1;2;3;1;1;2;1;1;0;0;1;0;0; ; ; ; 
40;58520;1;1;595;1;1;1;2;2;1;2;3;1;1;2;1;1;0;0;1;0;0; ; ; ; 
40;58521;1;1;1144;1;1;1;4;4;1;1;3;1;1;1;1;1;0;0;1;0;0; ; ; ; 
40;58522;1;1;890;1;1;2;3;3;1;1;3;1;3;2;1;1;0;0;1;0;0; ; ; ; 
40;58524;1;1;592;1;1;1;2;2;1;1;3;1;2;2;1;1;0;0;1;0;0; ; ; ; 
40;58525;1;1;267;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;1;1;0;2;2;2
40;58526;1;1;711;1;1;1;2;2;3;5;3;1;2;2;1;1;0;0;1;1;1;1;1;2;2
40;58527;1;1;445;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;2;1;0;3;2;2
